corpus_id,year,venue_abbr,group,label,period,stratum,weight,N_h,n_h,pi1,second_label,masked_label
46337,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
7874,2021,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
88102,2025,INS,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
48968,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
37309,2020,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
43425,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
103916,2018,TETCI,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
11209,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
39481,2022,ESWA,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,dl_native,dl_native
43568,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
99782,2017,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
88751,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
5167,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
44938,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
70930,2025,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
49265,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
38088,2020,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
81753,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46577,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
85683,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11468,2024,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,dl_native,hybrid
72724,2017,IJBIC,Mixed journals,other,2016-2020,Mixed journals|other|2016-2020,2.75,66,24,0.36363636363636365,other,other
8215,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
49722,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
103264,2024,TETCI,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
37624,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
18718,2019,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
104162,2025,TEVC,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,hybrid,dl_native
102954,2024,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
103158,2024,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
101791,2020,SWEVC,Core EC journals,hybrid,2016-2020,Core EC journals|hybrid|2016-2020,1.0,8,8,1.0,neuroevolution,hybrid
39237,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
99225,2019,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
46713,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11887,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
7788,2023,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
11180,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98021,2021,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
103722,2022,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
42285,2023,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
43734,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10369,2025,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
115875,2025,SOFTCOMP,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
84381,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
70934,2025,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
12395,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46603,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
9443,2022,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
70420,2023,GPEM,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,neuroevolution,hybrid
81178,2018,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
43982,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
40406,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43391,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
87126,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
22910,2020,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
65559,2020,GECCO,Core EC conferences,hybrid,2016-2020,Core EC conferences|hybrid|2016-2020,2.47619,52,21,0.40384615384615385,hybrid,hybrid
103288,2025,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
92588,2020,PPSN,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
103488,2023,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
68870,2023,GECCO,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,hybrid,hybrid
7864,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
81771,2022,INS,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
91015,2025,MEMETIC,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
69756,2022,GECCO,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,other
104569,2024,TEVC,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,hybrid,hybrid
5857,2018,ASOC,Mixed journals,other,2016-2020,Mixed journals|other|2016-2020,2.75,66,24,0.36363636363636365,other,other
101286,2024,SWEVC,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
5213,2019,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
3128,2014,ASOC,Mixed journals,dl_native,<=2015,Mixed journals|dl_native|<=2015,1.0,13,13,1.0,dl_native,dl_native
42916,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11178,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43471,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
11320,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
45353,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48555,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
79516,2020,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,other
98911,2019,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
22186,2022,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
99070,2019,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
57988,2018,EVOAPP,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
88048,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
9617,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
81001,2018,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
91018,2025,MEMETIC,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
92499,2022,PPSN,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
49328,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
65761,2019,GECCO,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,hybrid
45052,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10267,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
40865,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59513,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
40079,2022,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
11087,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46700,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,dl_native
57797,2022,EVOAPP,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,other
7680,2023,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
46166,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36311,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10590,2025,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
40176,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
104744,2023,TEVC,Core EC journals,neuroevolution,2021-2025,Core EC journals|neuroevolution|2021-2025,2.333333,49,21,0.42857142857142855,neuroevolution,neuroevolution
98167,2021,SSCI,SSCI (mixed conf.),other,2021-2025,SSCI (mixed conf.)|other|2021-2025,1.0,12,12,1.0,other,other
6897,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97808,2022,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
65338,2020,GECCO,Core EC conferences,other,2016-2020,Core EC conferences|other|2016-2020,1.4375,23,16,0.6956521739130435,hybrid,other
7631,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
22838,2020,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
21745,2024,CEC,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,dl_native,hybrid
9716,2021,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
39543,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
105048,2019,TEVC,Core EC journals,hybrid,2016-2020,Core EC journals|hybrid|2016-2020,1.0,8,8,1.0,hybrid,hybrid
81977,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
49760,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98642,2020,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
43214,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,other
84815,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
38281,2020,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
11015,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
102570,2025,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,hybrid,dl_native
43725,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
84550,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97595,2023,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
6857,2023,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
72368,2024,IJBIC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
22716,2020,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
71514,2018,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
49083,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
4577,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
85325,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10102,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
98403,2020,SSCI,SSCI (mixed conf.),other,2016-2020,SSCI (mixed conf.)|other|2016-2020,1.1875,19,16,0.8421052631578947,other,other
23101,2022,CIM,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
70179,2021,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
46845,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
86615,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
37970,2020,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
11345,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
